name,date,area,Q_cms,Ca,Mg,Na,K,Cl,SO4,NO3,X_pyrite,X_pyrite_sd,X_rain,X_rain_sd,X_fertilizer,X_fertilizer_sd
SCCF,2017-08-09T00:00:00Z,40.30463,0.16794671390294033,594.010032,165.14728100000002,149.022535,25.037305999999997,143.021292,72.88149200000001,13.027909000000001,0.623016597185054,0.05752774658948108,0.22093151320636756,0.05834507591140958,0.1602896094338535,0.04118202000814076
SCCF,2017-09-05T00:00:00Z,40.30463,0.10951092143798562,754.058439,206.349672,166.126577,30.166472,167.385273,80.391447,37.372753,0.4650955399318796,0.07832532892528149,0.23069588504939514,0.009373136284291594,0.3219799253025133,0.09736383033454729
SCCF,2017-09-23T00:00:00Z,40.30463,0.05438612169145686,968.58219,271.151613,182.830873,40.823318,187.336305,91.209318,9.885173,0.6756039626439936,0.06076844876246363,0.23060598120546888,0.05099607415712352,0.1038382897481185,0.02864684865347976
SCCF,2017-10-03T00:00:00Z,40.30463,0.04623229291519284,1150.856324,330.046177,188.474693,43.540408,206.63082699999998,108.133695,12.230008,0.701844886947033,0.05488325784466543,0.21233399991760085,0.06271674670156345,0.10248212762759686,0.025472088552701066
SCCF,2017-10-11T00:00:00Z,40.30463,0.23988554162371653,732.232076,196.430779,165.205673,55.758012,176.598207,77.243001,11.049007,0.5688575656063323,0.0739580407568889,0.28712923965277903,0.07785273649254716,0.15281171596532359,0.026535995030253303
SCCF,2017-10-18T00:00:00Z,40.30463,0.06742180342743964,856.414504,228.350752,181.55263,39.13595,194.314927,83.318624,9.904074000000001,0.6578828019721018,0.064247390389694,0.2392853551205441,0.05885995302345012,0.11348227224042834,0.03132160310345712
SCCF,2017-10-23T00:00:00Z,40.30463,0.07123229532147173,939.667657,264.97451,183.323722,40.538118,203.968235,91.09605499999999,10.520553999999999,0.6585380972467122,0.09221752648234938,0.23906641056978972,0.07727170778124634,0.11352904317925122,0.030322551914021705
SCCF,2017-11-09T00:00:00Z,40.30463,0.6497665374083196,553.9991279999999,152.86981,138.795318,34.452301,149.414584,77.595759,11.18093,0.592405947890258,0.07483813902649261,0.2566477497954407,0.05787641582390156,0.15627420522091218,0.04462616435011703
SCCF,2018-02-06T00:00:00Z,40.30463,0.19827530340740065,589.667495,172.632575,166.072907,25.735258,198.670031,95.2721,19.587479000000002,0.41121965333955407,0.09844418248443121,0.29272763715894745,0.07531627811056782,0.3021394787355985,0.07456788738901185
SCCF,2018-02-23T00:00:00Z,40.30463,8.771271948157596,346.412634,95.799866,127.091128,33.541838,152.447356,74.288144,19.805851,0.42023516305382264,0.07444938742803166,0.2570194236272805,0.058102109833759165,0.32435176002957855,0.06702983652898983
SCCF,2018-02-28T00:00:00Z,40.30463,1.7466403683854517,357.556002,108.331215,116.14583400000001,25.711923000000002,126.85809400000001,76.645203,15.778009999999998,0.504972809791765,0.07054784109168002,0.22959661197449321,0.06221867303388235,0.26709534403334173,0.06358004164531254
SCCF,2018-03-22T00:00:00Z,40.30463,0.20440963254293282,653.5027610000001,183.412281,140.234296,26.078122,165.023058,97.459665,13.446207999999999,0.5497443123184306,0.09528171321271034,0.24363888964724698,0.08812183400804403,0.20519437608475327,0.06429031888557044
SCCF,2018-04-17T00:00:00Z,40.30463,4.422242627698443,391.75372600000003,102.209135,140.581331,24.479756,142.596934,77.068151,22.258556,0.3843780867774335,0.0813631226586611,0.3044796356603479,0.08847695582241451,0.31444354761919957,0.08315149118972791
SCCF,2018-07-11T00:00:00Z,40.30463,0.08192398957669164,787.180663,222.881725,170.869272,31.700014,158.97251500000002,83.974683,14.064953,0.6466125034257171,0.0651173438659577,0.20512937296756908,0.06345075107059697,0.15476548923564518,0.0441186866147427
S2,2016-02-26T00:00:00Z,67313.8401,4332.477591,0.44163880433155345,0.2156346430775561,0.4067026510792693,0.06327640843719547,0.4390037514455758,178.30522590047886,0.09299121134885448,0.38306057242665326,0.056334767787039206,0.18479020885112724,0.08414332673775597,0.4453205778628025,0.08395384416922601
S6,2015-06-12T00:00:00Z,25796.300399999996,376.6140651,0.7632616398023853,0.2579304669821025,0.8673423382375004,0.04910699442175235,1.0238343722675092,169.78971476160734,0.027094176358457022,0.4243503894610944,0.08283385793397259,0.42180813955353064,0.11745026909517801,0.15343145923955642,0.0531710497420789
S6,2014-10-20T00:00:00Z,25796.300399999996,317.1486864,0.4566096112580468,0.16140711787698006,0.5219713168931798,0.06289276004327553,0.5748173638338081,126.62919008952736,0.02670150713587069,0.37571806515998935,0.09600010437721361,0.40319334033731036,0.07759566291295396,0.21720733123830138,0.06593599841614375
S2,2015-10-04T00:00:00Z,67313.8401,858.0004640999999,0.8937571735116522,0.49166838099156557,0.6141862495443081,0.07598795855574282,0.6751755845767636,755.0593379138039,0.05222500660398238,0.43856313100828576,0.21967790440155843,0.25035361912673604,0.11772279210343113,0.2839523484031,0.3238265474643698
S3,2018-08-23T00:00:00Z,62418.759,1390.3571877,0.580592843954289,0.256696153054927,0.4502002608203676,0.05892839330610281,0.42937974219389047,222.49115136373098,0.06025687706597557,0.5357562871893023,0.10191160082467302,0.15554691036996637,0.0790353335060179,0.31456011560096153,0.07748318354725127
S5,2017-05-10T00:00:00Z,29059.687799999996,1455.4859357999999,0.3496681471131294,0.1333881917300967,0.41270532122354076,0.038313686272804695,0.3614362677347474,106.2169477409952,0.026915690348190507,0.46849614367933085,0.10505650397160202,0.2847064322845683,0.08447888323191174,0.24551997593813502,0.07442808854684463
S5,2016-02-07T00:00:00Z,29059.687799999996,628.6340034,0.5464344528170068,0.19860111088253443,0.7394593655986713,0.04721432901174731,0.8087608947056666,132.11534457630648,0.050297357693104006,0.37027442895487805,NA,0.3245666671531789,NA,0.33660279163074414,NA
S3,2016-01-14T00:00:00Z,62418.759,1990.6743440999999,0.3867458456010779,0.17531372145649043,0.317663043939241,0.040052892325241764,0.341268721969932,188.7778471788466,0.05236779541219559,0.3709888757590987,0.10052253239251131,0.2511268956087788,0.08262537566379295,0.3771214294342871,0.10488534351351424
S3,2017-03-28T00:00:00Z,62418.759,2208.714066,0.43396626578172554,0.1892820407323596,0.6377619540239835,0.03419586017806401,0.6665543113417765,220.09941703102226,0.062470103593280354,0.3373342512847501,0.0710819040115519,0.3410639525104785,0.08706226625853884,0.329718330428853,0.08015555909019209
S5,2017-08-14T00:00:00Z,29059.687799999996,159.42384861,0.67954987773841,0.29170952478913803,0.8926144494970786,0.04291746699984399,0.8628042760838291,287.9346241932126,0.030128438532987786,0.43065798746315004,0.11583923732818797,0.35659772918387495,0.12538392835573406,0.21342367316369013,0.08287444322087473
S2,2014-12-09T00:00:00Z,67313.8401,1622.5553330999999,0.5696392035530715,0.2440238634025921,0.5145767232371931,0.058826087067724166,0.6218373621414266,238.14282739954194,0.0909921680338695,0.2919396216733665,0.09336123780858711,0.28051471871071265,0.07864979143653071,0.42697169180262806,0.09995195250612227
S4,2015-11-09T00:00:00Z,47396.816999999995,235.0298301,0.5464344528170068,0.25601728039498045,0.5371954803025643,0.041152684387812256,0.6273658082531801,352.0508015823444,0.02464891801780576,0.4549945366970855,0.1684025357033148,0.40767179106223317,0.18917035185269646,0.13374163786198212,0.09560277638934143
S2,2017-06-13T00:00:00Z,67313.8401,993.9213297,0.4491242077948001,0.18082699033120755,0.3698166780188179,0.03381221178414407,0.3275886384791131,194.8782011242973,0.032805728686985516,0.5019603417576491,0.12198908206909416,0.22517027911592197,0.12227239155251848,0.2680894678514083,0.09278396357641133
S4,2014-06-16T00:00:00Z,47396.816999999995,713.5845444,0.5589101252557512,0.2999382843036412,0.6263655802718158,0.04271285452308669,0.5434518940569204,431.40745367478655,0.03926692225863337,0.39561649294678625,0.23224174562254968,0.31878606049846847,0.18790451174170625,0.26416515159104964,0.1897947020923335
S7,2016-04-27T00:00:00Z,24449.505599999997,NA,0.701132791057438,0.17181649866282658,0.7003115168316829,0.031893969814544364,0.7361859363100443,108.89027691026443,0.03426931397117094,0.21909793020526847,NA,0.6174906678674549,NA,0.1702396712406873,NA
S2,2016-11-17T00:00:00Z,67313.8401,288.8318394,0.7435500773491691,0.31610779674964,0.695961755857573,0.054784990651767465,0.7463684314444474,385.7380803664376,0.035304532830716724,0.3956322317733778,0.14595516658247734,0.40335156462749766,0.15335617115836547,0.19860366934555573,0.11114650755634431
S2,2014-08-19T00:00:00Z,67313.8401,481.386399,0.6786765806676979,0.3284920798189673,0.6046167754012666,0.04951621937526695,0.5959439257608664,423.11055590256086,0.035661504851249755,0.4904286887534618,0.22432732793005056,0.2777325486562565,0.1809628961284239,0.22344770203259492,0.15713795992986643
S5,2019-05-08T00:00:00Z,29059.687799999996,835.3469865,0.41918259394181345,0.1501748611396832,0.5045722729967405,0.03785330820010077,0.563921247849265,123.42494274411827,0.036018476871782786,0.23795836188890743,0.04782210943539435,0.48209474834998617,0.08079643573734395,0.2884450872300692,0.06782122403326171
S5,2019-06-12T00:00:00Z,29059.687799999996,319.9803711,0.6711911772044512,0.2708084756222999,0.8638625294582125,0.04355688098971054,0.8967901164922573,231.21798875702686,0.025130830245525353,0.4541155502911183,0.08922826972120544,0.3508373229334703,0.07865554535153126,0.19226386693134856,0.0525488136184234
S2,2017-11-06T00:00:00Z,67313.8401,1059.0500778,0.4755726333649383,0.2209010491668381,0.41561966107619447,0.05642189046582587,0.3902631653174625,211.6073287528628,0.06814595871975555,0.48046107065024196,0.08771835478491281,0.14581640942456903,0.05287719264025619,0.37279264154756336,0.08528318468915451
S6,2016-03-14T00:00:00Z,25796.300399999996,521.0299848,0.5439393183292579,0.17724747994239867,0.617666058323596,0.03910655962023924,0.7452119707782133,144.2848219862586,0.047084609508306736,0.300047935930945,0.09290922356250464,0.4097452454163503,0.06526475727298704,0.3160750816504767,0.10159173988285781
S5,2016-02-05T00:00:00Z,29059.687799999996,529.5250389,0.6287738909127202,0.2185969965027772,0.9047502826148449,0.03729062388901819,0.9045496854991115,194.78450968144912,0.06935966358956785,0.32409848624154447,0.07318874058060137,0.3785560446922545,0.0723903103930771,0.3027129020699736,0.027969091333614964
S4,2014-08-14T00:00:00Z,47396.816999999995,509.703246,0.541444183841509,0.24809709936227115,0.5219713168931798,0.04805835547837118,0.47524892110681743,319.90422652508846,0.03712509013543518,0.47628049064391004,0.13170994768184335,0.3074313496373107,0.11526894286792526,0.20210985212294316,0.12268074072926544
S5,2018-02-27T00:00:00Z,29059.687799999996,2129.4268944,0.33124157892110384,0.1555235548241103,0.5839119131645037,0.05013005680553886,0.6157024793388429,98.95898396835311,0.05017241748591745,0.24187626306225576,NA,0.3671069774130018,NA,0.3820791260537674,NA
S3,2018-03-27T00:00:00Z,62418.759,733.4063373,0.6815709366734867,0.3000617156963588,0.6284534655393884,0.035142192883066525,0.8022170197162439,342.2027899229648,0.07232253135999199,0.2609834918547639,0.08127439372815129,0.4032622378479014,0.11554375907178537,0.32916456650268244,0.10278520976246185
S4,2017-01-12T00:00:00Z,47396.816999999995,659.7825351,0.23123658865212834,0.19033120757045874,0.2812990421956828,0.03120340270548847,0.2960116210193778,259.88965230064537,0.04986899126846437,0.44396412223703485,0.1667983138821302,0.19962212613940994,0.10492089246552756,0.3529329082608563,0.19399001913375005
S6,2018-11-13T00:00:00Z,25796.300399999996,880.6539417,0.45910474574579563,0.160049372557087,0.4567249022815323,0.03606294902847438,0.4327955321129382,126.8384343118884,0.03459058878965067,0.43239951335113663,0.0920402587143947,0.29763350531125826,0.10634182209111788,0.26584812619193726,0.06977556436908788
S5,2018-08-13T00:00:00Z,29059.687799999996,1415.84235,0.2735166425470333,0.1682781320715902,0.298654588482381,0.06982400769342913,0.3226525258793332,95.78596710389338,0.025844774286591415,0.4813892442461431,0.15533074758486332,0.25861285597596856,0.09689945235709732,0.26907033057816615,0.09404340273648042
S5,2017-07-12T00:00:00Z,29059.687799999996,178.96247304,0.6585907480413193,0.2756222999382843,0.6956137749796443,0.04547512295931025,0.7128028657659436,233.4998958983968,0.03351967272805158,0.33884635454985335,0.09351305213105376,0.43112913633535715,0.10746139004969589,0.22605055469803628,0.06736358547076432
S5,2014-12-08T00:00:00Z,29059.687799999996,736.238022,0.4825590099306352,0.153507508743057,0.6278879966127541,0.037674272282938126,0.8256282966180577,139.3399958359359,0.04504986899126846,0.3200132233977248,0.07743949819137777,0.39226166991817335,0.09711110409136448,0.2707197584922872,0.05941708661975426
S6,2015-06-11T00:00:00Z,25796.300399999996,402.09922739999996,0.7260841359349268,0.22875951450318863,0.8503782704384719,0.04434975433714509,0.9923842834174822,169.69602331875913,0.015421191287026924,0.452155718727292,0.12067010491444458,0.4666907129891608,0.12976007719180085,0.07749922774995231,0.026654291610216662
S2,2017-07-11T00:00:00Z,67313.8401,591.8221023,0.5904236738360197,0.2590413495165604,0.51762155591907,0.0496185256136456,0.4953600541562067,252.29023526962314,0.08303169197598294,0.338789827424481,0.09926114056932962,0.2662509164198482,0.07587454685500364,0.3922097115984813,0.08035727860077026
S4,2016-08-01T00:00:00Z,47396.816999999995,180.94465233,0.7535306153001646,0.45669615305492695,0.8830014777442958,0.06171623830192105,1.0410966631878824,636.9977097647303,0.013136570355615527,0.5642935693376172,0.2364470895527781,0.38101100489597783,0.24941375690754888,0.01477065715337133,0.01359416931394629
S4,2014-10-17T00:00:00Z,47396.816999999995,450.2378673,0.6150506512301013,0.3603990948364534,0.6676883095258591,0.06215103981503031,0.751840464840775,514.8865292525504,0.03548301884098324,0.4167372080703433,0.2173337015361448,0.4841803952693774,0.22623860608393795,0.0873274277065715,0.04204030018176657
S3,2018-06-19T00:00:00Z,62418.759,538.020093,0.6542492140326364,0.3106768154700679,0.4903050570016602,0.040487693838351026,0.5309226299607931,371.92275661045187,0.05297464784710174,0.37338184502806826,0.11511220465234313,0.30397623635922794,0.11382616032547967,0.3104773027725947,0.13185507163086524
S4,2017-11-06T00:00:00Z,47396.816999999995,741.9013914,0.4331303957283298,0.1945690187204279,0.4415007388721479,0.05350616267203432,0.3987250726313711,199.08390589215074,0.04240827603932403,0.54412546030113,0.08505844336497606,0.21482720539606676,0.08801854940517102,0.24688418805169524,0.0665096707385492
S2,2016-09-15T00:00:00Z,67313.8401,122.89511598,0.8208992464693846,0.4525817732976754,0.9743464582006022,0.07396741034776447,1.0582461286774039,560.2331875910888,0.02320318133464699,0.4493105007622702,0.1652704828255765,0.468768935618258,0.15795056578418004,0.07828613032806973,0.07506347608087678
S4,2016-01-27T00:00:00Z,47396.816999999995,492.71313779999997,0.5314636458905134,0.25385723102242336,0.4871732291003011,0.031510321420624425,0.5031168025272897,309.31709348323966,0.058507714165363725,0.320922857191855,0.12264711472720835,0.28710993459475054,0.10159668625170135,0.38432578672474643,0.12858184978854095
S2,2015-10-29T00:00:00Z,67313.8401,673.9409585999999,0.7086181945206845,0.36844270726188033,0.6285404607588706,0.10073327996357898,0.8103968634530223,381.3345825525713,0.05547345199083295,0.5178369544106823,0.12642428252590587,0.29537223524135864,0.12897946953419984,0.18538059845609733,0.07489215197678352
S4,2017-08-07T00:00:00Z,47396.816999999995,430.4160744,0.580692649333799,0.2539395186175684,0.5962652343309757,0.04312207947660129,0.5279101909570417,279.8667499479492,0.0372678789436484,0.371708168091801,0.10972326928844757,0.3485648479485465,0.109739234768738,0.27861228772606955,0.11610576648827288
S2,2017-11-09T00:00:00Z,67313.8401,1376.1987642,0.49887718948051296,0.22801892614688335,0.49500279885369886,0.056089395191095265,0.4178207768030914,203.50822402665,0.06114930711730815,0.46082941354455853,0.08454931043339395,0.19917906408531613,0.0733887817739474,0.34237767714659695,0.08021820087837901
S5,2017-04-08T00:00:00Z,29059.687799999996,3199.803711,0.27783322521083886,0.14708907632174448,0.3741229413831866,0.05212502845392254,0.39455053168984283,95.77347491151363,0.03423361676911764,0.30743006453358407,0.11779903811584737,0.3774011347042478,0.11286703308696143,0.2999825588679193,0.0758478814481497
S2,2014-10-21T00:00:00Z,67313.8401,756.0598149,0.6686960427167024,0.3351162312281423,0.8003560192362089,0.05808436683947895,0.8460779059600033,389.37122631688527,0.05054723810747713,0.2800150382792968,0.10663720698257383,0.4411827810551247,0.1264780767577387,0.2816141305725849,0.11779494677584872
S8,2017-10-31T00:00:00Z,20194.152029999997,841.0103558999999,0.6362592943759668,0.20711787698004525,0.6785627119611337,0.07064245760045833,0.6120779623727187,103.89339995835937,0.03519744122455682,0.267615537614406,NA,0.5015167643927608,NA,0.26302202939634556,NA
S5,2017-10-11T00:00:00Z,29059.687799999996,67.96043279999999,0.8730849842806527,0.5282657889323185,1.384637662083512,0.06553993396132313,1.3947649000084619,570.0754736622944,0.03260939407569235,0.32226829929050893,0.14073692183723013,0.5641943850339597,0.1698553112159102,0.09909125532747289,0.05572902646950275
S6,2018-06-13T00:00:00Z,25796.300399999996,145.54859358,0.7255102550027447,0.28356305286977984,0.9666038836666866,0.040896918791865626,1.1208078300849011,300.49552363106386,0.01713465698558547,0.5119191708430365,0.10459401663944608,0.4230842254693271,0.10713087006285828,0.0589838573028679,0.03769548092646875
S5,2015-04-15T00:00:00Z,29059.687799999996,1469.6443593,0.3518139627725934,0.11882328738942605,0.4719490656909167,0.03918328929902323,0.5290948579809889,102.80033312513015,0.045763813032334524,0.2980569739710218,0.05856561582532487,0.23184421744428235,0.02481166041329588,0.4657137102451333,0.04159572031677322
S3,2016-04-13T00:00:00Z,62418.759,1223.2877904,0.4491242077948001,0.18132071590207777,0.543720121763729,0.031049943347920494,0.5513778805742814,209.52529668956905,0.03337688391983836,0.40081243491090013,0.11485821466521404,0.2865167864518644,0.09289591718492925,0.3094625147000214,0.11364626909607914
S8,2016-10-19T00:00:00Z,20194.152029999997,22.08714066,0.8608213982733669,0.32561201398889117,1.4528201653526835,0.060283950964619935,1.6190449327278367,160.41016031646888,0.017634417814331713,0.31364699108244226,NA,0.6454157632243397,NA,0.07877160048108336,NA
S2,2018-09-12T00:00:00Z,67313.8401,7107.5285969999995,0.4341534008683067,0.21147911952273193,0.2427166623553286,0.06215103981503031,0.21181564324598762,234.23693524880284,0.07742723125361434,0.49803167805491344,0.10404438133856146,0.02527639672574266,0.016799162196564348,0.48169897105046827,0.10681758855665065
